Date,Open,High,Low,Close,Volume,AveragePrice,TrueRange,PriceAction,HighestHigh,LowestLow,SMA,EMA,EMA26,UpMove,DownMove,PlusDM,MinusDI,EMADM,ATR,PercK,PercD,AverageGain,AverageLoss,RSI,Momentum,MiddleBand,UpperBand,LowerBand,PPO,VarOpen,VarHigh,VarLow,VarClose,VarAvg,VarPA,VarHH,VarLL,VarSMA,VarEMA,VarATR,VarK,VarD,VarMomentum,VarUB,VarLB,VarPPO,Class
01-02-2006,194.52,201.0,193.76,200.89,54245000,197.38,7.240000000000009,6.694999999999979,237.5,197.37,218.22785714285715,215.96103125721737,216.44337253151457,-18.80000000000001,18.22,0.0,18.22,0,6.9494449059333,15.861874742748213,11.641965032675941,-2.8076923076923075,2.8453846153846163,0,115.39648563890688,218.22785714285715,238.80165077979694,197.65406350591735,-0.22284871495752007,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Uptrend,Downtrend,Downtrend,Downtrend,Notrend,Sell
02-02-2006,201.91,203.25,197.99,198.02,23615400,200.62,5.259999999999991,-4.5449999999999875,234.95,193.76,215.81357142857138,213.56889375625505,215.07867826992089,2.25,-4.230000000000018,2.25,0.0,0,6.828770269795206,15.419946136662555,13.418320210999374,-2.322307692307692,2.523846153846154,0,117.72548227451772,215.81357142857138,236.55250790717935,195.0746349499634,-0.7019684730306346,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Notrend,Sell
03-02-2006,196.81,196.95,186.28,190.78,36563600,191.615,10.669999999999987,-3.8499999999999943,234.95,193.76,212.78928571428574,210.53037458875437,213.27877617585267,-6.300000000000011,11.710000000000008,0.0,11.710000000000008,0,7.103143821952691,18.496649916247904,16.59282359855289,-2.923076923076923,3.459999999999999,0,122.42373414404027,212.78928571428574,235.36548299187177,190.2130884366997,-1.288642797177431,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Uptrend,Downtrend,Downtrend,Downtrend,Notrend,Sell
06-02-2006,192.66,194.95,189.78,192.55,17880800,192.365,5.1699999999999875,0.13000000000002387,228.68,186.28,209.86000000000004,208.1329913102538,211.74331127393765,-2.0,-3.5,0.0,0.0,0,6.9650621203846415,15.808357033471887,16.57498436212745,-2.594615384615386,2.4492307692307693,0,115.53362762918722,209.86000000000004,232.11383508126582,187.60616491873427,-1.705045577101176,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Sell
07-02-2006,191.5,191.85,181.68,183.96,33260400,186.765,10.169999999999987,-6.574999999999989,227.12,186.28,207.11000000000004,204.90992580221996,209.68528821660894,-3.0999999999999943,8.099999999999994,0.0,8.099999999999994,0,7.193986254642881,18.46851665632555,17.591174535348447,-2.683846153846155,2.678461538461538,0,118.62361382909327,207.11000000000004,231.0883253431873,183.13167465681278,-2.2773950690598466,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Sell
08-02-2006,184.24,185.34,177.34,184.54,41608200,181.34,8.0,3.34999999999998,227.12,181.68,204.70428571428573,202.1939356952573,207.8226742746379,-6.509999999999991,4.340000000000003,0.0,4.340000000000003,0,7.251558665025533,19.028466729230907,17.768446806342784,-2.6676923076923083,1.540769230769231,0,108.23127777175681,204.70428571428573,231.16122677367088,178.2473446549006,-2.7084333309763036,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Sell
09-02-2006,185.6,187.2,178.06,179.38,23824800,182.63,9.139999999999986,-6.359999999999999,227.12,177.34,203.2507142857143,199.15207760255632,205.7158095135536,1.8599999999999852,-0.7199999999999989,1.8599999999999852,0.0,0,7.386447331809422,20.44714750728114,19.314710297612535,-2.076923076923077,1.9076923076923085,0,119.16044152079385,203.2507142857143,232.167307795666,174.3341207757626,-3.1906793777873634,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Notrend,Sell
10-02-2006,180.98,182.25,176.57,181.3,30447000,179.41,5.680000000000007,2.0500000000000256,227.12,177.34,200.93285714285716,196.77180058888214,203.90723103106816,-4.949999999999989,1.490000000000009,0.0,1.490000000000009,0,7.264558236680179,20.358110809970228,19.94457501549409,-3.0946153846153837,3.1284615384615395,0,122.1842250413679,200.93285714285716,232.2911699198511,169.57454436586323,-3.4993513501729794,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
13-02-2006,173.32,175.3,170.94,172.85,39435600,173.12,4.360000000000014,-0.5050000000000097,227.12,176.57,197.4564285714286,193.5822271770312,201.60669539913718,-6.949999999999989,5.6299999999999955,0.0,5.6299999999999955,0,7.057089791203024,23.84184514003295,21.54903448576144,-3.9861538461538455,3.3592307692307704,0,125.25310963262946,197.4564285714286,230.15444800266135,164.75840914019585,-3.9802587935977463,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Sell
14-02-2006,172.66,175.84,171.2,171.66,29308000,173.51999999999998,4.640000000000015,-2.3599999999999994,220.0,170.94,194.25357142857143,190.65926355342705,199.38842166586775,0.539999999999992,-0.2599999999999909,0.539999999999992,0.0,0,6.884440520402809,21.73952149667206,21.979825815558414,-3.3969230769230765,3.1215384615384627,0,126.49423278573923,194.25357142857143,226.4672373652034,162.03990549193946,-4.377966403219189,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
15-02-2006,170.64,173.0,168.92,171.19,25894000,170.95999999999998,4.0800000000000125,0.5050000000000097,219.8,170.94,190.97142857142856,188.06336174630346,197.29964969061828,-2.8400000000000034,2.280000000000001,0.0,2.280000000000001,0,6.684123340374038,22.16648806402335,22.582618233576124,-3.546923076923078,3.505384615384617,0,126.60786260879723,190.97142857142856,222.92347451703102,159.0193826258261,-4.6813504021918275,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
16-02-2006,172.84,183.5,172.24,183.23,42631000,177.87,11.259999999999991,10.554999999999978,219.8,168.92,188.57785714285714,187.418913513463,196.25745341723916,10.5,-3.3200000000000216,10.5,0.0,0,7.010971673204463,17.477120122344626,20.461043227680012,-2.549230769230768,3.0969230769230762,0,116.47110189379468,188.57785714285714,217.5772607839402,159.57845350177408,-4.5035435596861735,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
17-02-2006,184.93,186.07,181.81,184.38,28640400,183.94,4.259999999999991,0.16499999999999204,219.8,168.92,186.50428571428571,187.01372504500125,195.37764205299922,2.569999999999993,-9.569999999999993,2.569999999999993,0.0,0,6.814473696547002,16.126755753864373,18.590121313410783,-2.594615384615386,2.32076923076923,0,117.32834363813865,186.50428571428571,211.33068093088028,161.67789049769115,-4.280897711790956,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
21-02-2006,183.22,186.77,182.56,183.3,17372000,184.66500000000002,4.210000000000008,-1.3249999999999886,203.25,168.92,184.145,186.51856170566776,194.48300190092522,0.700000000000017,-0.75,0.700000000000017,0.0,0,6.628439861079359,9.751924721984597,14.451933532731198,-1.0946153846153839,0.8615384615384607,0,109.5962902345881,184.145,202.18036988899777,166.10963011100225,-4.095185757835407,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Notrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
22-02-2006,183.58,184.48,181.93,182.74,12952400,183.20499999999998,2.549999999999983,-0.8849999999999909,203.25,168.92,182.84857142857143,186.0147534782454,193.6131499082641,-2.2900000000000205,0.6299999999999955,0.0,0.6299999999999955,0,6.337122728145118,10.047272638205106,11.975317704684691,-1.4438461538461547,1.2353846153846155,0,108.36160665426289,182.84857142857143,199.16093370957825,166.53620914756462,-3.9245249786075376,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
23-02-2006,182.8,190.62,182.7,189.04,25103200,186.66,7.920000000000016,5.499999999999986,196.95,168.92,182.20714285714288,186.418119681146,193.27439806320749,6.140000000000015,-0.7699999999999818,6.140000000000015,0.0,0,6.450185390420468,4.131627056672759,7.9769414722874865,-0.4869230769230757,0.27538461538461634,0,100.92044011849343,182.20714285714288,195.26162894978006,169.1526567645057,-3.5474322780295156,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Notrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
24-02-2006,188.65,190.04,186.74,188.7,12968600,188.39,3.299999999999983,0.33499999999997954,194.95,168.92,182.0585714285714,186.72237039032655,192.93555376222915,-0.5800000000000125,-4.0400000000000205,0.0,0.0,0,6.225172148247576,3.2114687973691645,5.796789497415676,-0.37769230769230744,0.23384615384615323,0,102.04027556968735,182.0585714285714,194.48106520592353,169.6360776512193,-3.2203413268036822,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Notrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
27-02-2006,190.64,195.85,190.14,195.19,20424400,192.995,5.710000000000008,4.470000000000013,191.85,168.92,182.24714285714285,187.85138767161635,193.1025497798418,5.810000000000002,-3.3999999999999773,5.810000000000002,0.0,0,6.188374137658464,-1.7824741167680667,1.8535405790912856,0.3076923076923077,-0.6507692307692292,0,94.24663148726881,182.24714285714285,194.83831794566777,169.65596776861793,-2.71936445904643,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Notrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
28-02-2006,196.6,198.77,169.26,181.31,78875200,184.015,29.51000000000002,-10.349999999999994,195.85,168.92,182.05785714285713,186.97920264873417,192.2290275739276,2.920000000000016,20.879999999999995,0.0,20.879999999999995,0,7.854204556397145,7.051406401551888,2.826800360717662,1.0330769230769237,0.6215384615384625,0,101.7814792344603,182.05785714285713,194.4000098750969,169.71570441061735,-2.731026105396304,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Uptrend,Uptrend,Downtrend,Downtrend,Downtrend,Uptrend,Hold
01-03-2006,184.28,184.72,180.65,182.4,24122400,182.685,4.069999999999993,-1.2249999999999943,198.77,168.92,181.905,186.36864229556963,191.50095145734036,-14.050000000000011,-11.390000000000015,0.0,0.0,0,7.583904230940206,8.185204630115756,4.484712304966526,-0.19076923076922997,-0.1992307692307695,0,98.34429824561403,181.905,194.25860189055524,169.55139810944476,-2.6800436878842513,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Uptrend,Downtrend,Downtrend,Downtrend,Uptrend,Hold
02-03-2006,182.14,190.55,181.1,188.22,36660600,185.825,9.450000000000017,5.435000000000002,198.77,168.92,182.5364285714286,186.61548998949368,191.2579180160559,5.8300000000000125,-0.44999999999998863,5.8300000000000125,0.0,0,7.71719678587305,5.456849509918023,6.897820180528555,0.6384615384615393,-0.34846153846153854,0,96.32345128041653,182.5364285714286,195.07913022757768,169.9937269152795,-2.427312853093218,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Uptrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
03-03-2006,192.15,193.62,187.88,189.09,23924000,190.75,5.740000000000009,-3.1899999999999977,198.77,168.92,183.09285714285713,186.9454246575612,191.09733149634806,3.069999999999993,-6.780000000000001,3.069999999999993,0.0,0,7.5759684440249755,4.79302832244009,6.14502748749129,1.4092307692307686,-1.3030769230769228,0,91.41149717065947,183.09285714285713,196.3727521344981,169.81296215121614,-2.172666047336303,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Notrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
06-03-2006,190.46,191.7,183.57,184.05,17879400,187.635,8.129999999999995,-6.789999999999978,198.77,168.92,183.89285714285717,186.55936803655305,190.57530694106302,-1.920000000000016,4.310000000000002,0.0,4.310000000000002,0,7.61554212659462,7.160926250243238,5.803601360867117,1.2199999999999989,-0.9515384615384619,0,93.2681336593317,183.89285714285717,196.15945668330497,171.62625760240937,-2.10727138209565,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
07-03-2006,182.51,184.22,179.08,182.22,20757600,181.65,5.139999999999986,0.42499999999999716,198.77,168.92,184.64714285714285,185.9807856316793,189.95639531579909,-7.47999999999999,4.489999999999981,0.0,4.489999999999981,0,7.438717688980717,8.344046988832595,6.766000520505308,0.863076923076923,-0.7815384615384635,0,93.94687740094392,184.64714285714285,195.50776152792253,173.78652418636318,-2.09290646809253,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Uptrend,Downtrend,Downtrend,Downtrend,Uptrend,Hold
08-03-2006,176.96,180.02,175.27,176.94,23491200,177.645,4.75,-0.7150000000000176,198.77,169.26,185.05785714285713,184.7753475474554,188.99221788499915,-4.199999999999989,3.8100000000000023,0.0,3.8100000000000023,0,7.246666425482095,10.943178685114175,8.81605064139667,-0.2676923076923069,-0.23307692307692315,0,103.55487735955691,185.05785714285713,193.74897968192025,176.36673460379401,-2.231240198530131,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Uptrend,Uptrend,Downtrend,Downtrend,Uptrend,Hold
09-03-2006,177.7,179.26,170.75,171.5,27820800,175.005,8.509999999999991,-6.60499999999999,198.77,169.26,184.22,183.00530120779467,187.69649804166588,-0.7600000000000193,4.52000000000001,0.0,4.52000000000001,0,7.336904537947659,13.278149726110778,10.855125133352516,-0.5238461538461541,0.8507692307692309,0,107.51020408163265,184.22,193.71688754681884,174.72311245318116,-2.499352349573313,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Uptrend,Downtrend,Downtrend,Downtrend,Notrend,Sell
10-03-2006,171.75,172.25,165.78,168.75,38651200,169.015,6.469999999999999,-1.7650000000000006,198.77,169.26,183.10357142857143,181.1045943800887,186.2930537422832,-7.009999999999991,4.969999999999999,0.0,4.969999999999999,0,7.274982785237112,14.969955369386891,13.063761260203947,-1.1169230769230778,1.290769230769231,0,108.62222222222222,183.10357142857143,195.7658560860593,170.44128677108355,-2.785106185103487,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Uptrend,Downtrend,Downtrend,Downtrend,Notrend,Sell
13-03-2006,170.46,173.05,167.72,168.53,27284800,170.385,5.3300000000000125,-2.8200000000000074,198.77,165.78,182.04857142857145,179.4279817960769,184.97727198359556,0.8000000000000114,-1.9399999999999977,0.8000000000000114,0.0,0,7.136055443434462,15.000744084528003,14.416283060008558,-0.8792307692307676,1.0930769230769237,0,108.43173322257165,182.04857142857145,196.50795455647702,167.58918830066588,-2.9999848781480547,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
14-03-2006,168.57,176.18,166.31,175.58,36901400,171.245,9.870000000000005,7.840000000000018,198.77,165.78,181.53714285714287,178.9149175566,184.28117776258847,3.1299999999999955,1.4099999999999966,3.1299999999999955,0.0,0,7.331337197474858,12.14581260147698,14.038837351797293,-1.1107692307692305,1.2607692307692298,0,107.66602118692332,181.53714285714287,197.1962010439146,165.87808467037112,-2.9119958267804735,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
15-03-2006,175.38,176.15,170.26,172.25,25537600,173.20499999999998,5.890000000000015,-2.519999999999996,198.77,165.78,180.33785714285713,178.02626188238665,183.38997940980414,-0.030000000000001137,-3.9499999999999886,0.0,0.0,0,7.22838454051237,13.175021113815891,13.440525933273625,-1.0684615384615375,1.267692307692309,0,109.5500725689405,180.33785714285713,196.33539790509806,164.3403163806162,-2.9247604174880806,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
16-03-2006,174.3,174.38,168.95,169.38,20033400,171.665,5.430000000000007,-4.7450000000000045,198.77,165.78,178.95785714285716,176.8734269647351,182.35220315722606,-1.7700000000000102,1.3100000000000023,0.0,1.3100000000000023,0,7.099928501904344,14.441195980640254,13.254009898644375,-1.6515384615384614,1.63,0,115.23792655567364,178.95785714285716,194.9943546640509,162.92135962166344,-3.004502329904451,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
17-03-2006,169.4,170.89,167.46,169.9,17103400,169.175,3.4299999999999784,0.9750000000000085,198.77,165.78,177.1514285714286,175.94363670277042,181.4298177381723,-3.490000000000009,1.4899999999999807,0.0,1.4899999999999807,0,6.837790751768318,14.595920018200664,14.070712370885603,-2.1446153846153866,0.13846153846153714,0,106.71571512654504,177.1514285714286,192.0584501487824,162.24440699407478,-3.023858538688039,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
20-03-2006,171.17,175.04,170.77,174.1,20815200,172.905,4.269999999999982,2.6599999999999966,193.62,165.78,176.63642857142855,175.69781847573435,180.88686827608547,4.150000000000006,-3.3100000000000023,4.150000000000006,0.0,0,6.654377126642008,10.222036028487647,13.086384009109523,-0.7446153846153851,0.7599999999999997,0,104.76737507179783,176.63642857142855,191.3107590782754,161.9620980645817,-2.8686713689083994,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
21-03-2006,175.0,175.83,169.54,169.96,19662200,172.685,6.2900000000000205,-5.24499999999999,193.62,165.78,175.74785714285713,174.9327760123031,180.07747062600507,0.7900000000000205,1.2300000000000182,0.0,1.2300000000000182,0,6.628350189024723,11.897518417016567,12.238491487901626,-1.1323076923076922,0.8892307692307694,0,110.74370440103553,175.74785714285713,190.21402601226558,161.28168827344868,-2.85693407166228,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
22-03-2006,169.88,172.05,168.75,170.11,15192000,170.4,3.3000000000000114,-0.17499999999998295,193.62,165.78,174.45428571428573,174.28973921066267,179.3391394685232,-3.780000000000001,0.789999999999992,0.0,0.789999999999992,0,6.390610889808672,12.1313759384917,11.416976794665304,-1.6592307692307686,1.4715384615384612,0,111.15748633237317,174.45428571428573,188.13770716242774,160.77086426614372,-2.8155595442381243,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
23-03-2006,171.18,172.88,170.1,170.94,14869400,171.49,2.780000000000001,-0.6700000000000017,191.7,165.78,173.15785714285718,173.84310731590764,178.71698098937333,0.8299999999999841,-1.3499999999999943,0.8299999999999841,0.0,0,6.132710111965196,10.79170348806986,11.606865947859376,-1.4476923076923072,1.036153846153846,0,107.66935766935768,173.15785714285718,183.61711102438437,162.69860326133,-2.7271463777443095,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
24-03-2006,184.31,185.04,181.26,182.9,30361200,183.14999999999998,3.780000000000001,-0.9549999999999841,184.22,165.78,173.07571428571433,175.05069300711995,179.02683424941975,12.159999999999997,-11.159999999999997,12.159999999999997,0.0,0,5.964659389681968,0.712839206156335,7.878639544239299,0.06307692307692256,-0.16769230769230603,0,99.62821213778021,173.07571428571433,181.85848225411775,164.2929463173109,-2.220975005769388,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Notrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
27-03-2006,183.54,185.86,182.5,184.84,14047400,184.18,3.3600000000000136,1.3100000000000023,185.04,165.78,173.26285714285717,176.35593393950396,179.4574391198331,0.8200000000000216,-1.240000000000009,0.8200000000000216,0.0,0,5.7786122904189705,0.10885538562019738,3.871132693282131,0.4492307692307695,-0.5561538461538453,0,95.72603332611989,173.26285714285717,182.83290496847513,163.6928093172392,-1.7282678252519352,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Notrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
28-03-2006,185.86,188.93,185.58,188.6,17891600,187.255,3.3499999999999943,2.714999999999975,185.86,165.78,174.0957142857143,177.98847608090344,180.13466585169732,3.069999999999993,-3.0800000000000125,3.069999999999993,0.0,0,5.605139983960472,-1.4960823391301865,-0.22479591578455138,0.743846153846155,-1.1407692307692316,0,90.93319194061506,174.0957142857143,185.97655628421788,162.21487228721074,-1.191436284985153,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Notrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
29-03-2006,189.97,199.5,189.76,197.49,38055000,194.63,9.740000000000009,6.620000000000019,188.93,165.78,175.95214285714286,180.5886792701163,181.420246158979,10.569999999999993,-4.179999999999978,10.569999999999993,0.0,0,5.900487127963296,-4.695299215621744,-2.027508723043911,2.0961538461538463,-1.8446153846153839,0,85.44736442351511,175.95214285714286,192.02582014792955,159.87846556635617,-0.45836498762878203,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Notrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
30-03-2006,194.6,196.75,191.8,194.22,29423400,194.275,4.949999999999989,-0.24500000000000455,199.5,166.31,177.77142857142854,182.40618870076747,182.3683760731287,-2.75,-2.0400000000000205,0.0,0.0,0,5.832595190251631,2.6433702971288398,-1.1826704192076969,1.8230769230769222,-1.8523076923076933,0,86.77273195345485,177.77142857142854,196.07422900868823,159.46862813416885,0.020734202087542387,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Uptrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
31-03-2006,194.37,195.94,192.02,195.0,73042800,193.98000000000002,3.9199999999999875,1.3349999999999937,199.5,166.31,179.66214285714287,184.08536354066516,183.30405191956362,-0.8100000000000023,-0.21999999999999886,0.0,0.0,0,5.695981248090798,2.270834910302021,0.07296866393637232,1.5199999999999994,-1.9776923076923083,0,90.04102564102566,179.66214285714287,199.38625528302939,159.93803043125635,0.426238052525095,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Uptrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
03-04-2006,194.76,196.24,193.96,194.85,16245400,195.10000000000002,2.280000000000001,-0.2050000000000125,199.5,167.46,181.0385714285714,185.5206484019098,184.15930733292927,0.30000000000001137,-1.9399999999999977,0.30000000000001137,0.0,0,5.451982587512885,2.3284344408001827,2.4142132160770147,1.5453846153846156,-1.8230769230769244,0,88.40133435976392,181.0385714285714,201.85539473131342,160.22174812582938,0.7392192600504545,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
04-04-2006,194.95,202.45,194.07,202.17,31431400,198.26,8.379999999999995,7.519999999999996,199.5,167.46,183.17571428571426,187.7405619483218,185.49343271567525,6.2099999999999795,-0.10999999999998522,6.2099999999999795,0.0,0,5.6611266884048215,-1.3907698718616457,1.0694998264135194,2.159230769230769,-1.9323076923076927,0,83.78097640599495,183.17571428571426,205.36595102607842,160.9854775453501,1.2114333104670945,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Notrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
05-04-2006,204.1,207.28,201.41,204.0,26821000,204.345,5.8700000000000045,-0.394999999999996,202.45,167.46,185.64857142857142,189.9084870218789,186.86428955155117,4.8300000000000125,-7.340000000000003,4.8300000000000125,0.0,0,5.67604621066162,-0.7641302472331147,0.05784477390180742,2.7992307692307703,-2.6115384615384607,0,83.2843137254902,185.64857142857142,209.60024869668865,161.69689416045418,1.6290953598643112,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Notrend,Downtrend,Downtrend,Downtrend,Downtrend,Downtrend,Uptrend,Notrend,Downtrend,Downtrend,Downtrend,Uptrend,Sell
